Step,E_pot,E_kin,Temp,AddedToTrainingSet
710,-338.9008,7.7318,934.6,False
711,-338.8575,7.6957,930.3,False
712,-338.8271,7.8496,948.9,False
713,-338.8039,7.8548,949.5,False
714,-338.7845,7.8786,952.4,False
715,-338.7731,7.7436,936.1,False
716,-338.7688,7.8323,946.8,False
717,-338.7622,7.6576,925.7,False
718,-338.7549,7.5341,910.7,False
719,-338.7470,7.5546,913.2,False
720,-338.7496,7.5072,907.5,False
721,-338.7559,7.7286,934.2,False
722,-338.7614,7.6059,919.4,False
723,-338.7644,7.4970,906.2,False
724,-338.7700,7.5374,911.1,False
725,-338.7720,7.5660,914.6,False
726,-338.7701,7.5325,910.5,False
727,-338.7702,7.4835,904.6,False
728,-338.7758,7.4331,898.5,False
729,-338.7832,7.4959,906.1,False
730,-338.7990,7.5704,915.1,False
731,-338.8341,7.5733,915.5,False
732,-338.8732,7.6828,928.7,False
733,-338.9177,7.6283,922.1,False
734,-338.9692,7.7350,935.0,False
735,-339.0244,7.8612,950.3,False
736,-339.0826,8.0307,970.8,False
737,-339.1358,7.8633,950.5,False
738,-339.1969,7.8286,946.3,False
739,-339.2596,7.6747,927.7,False
740,-339.3195,7.5895,917.4,False
741,-339.3749,7.5269,909.9,False
742,-339.4192,7.5880,917.2,False
743,-339.4557,7.5682,914.8,False
744,-339.4722,7.6716,927.4,False
745,-339.4688,7.9283,958.4,False
746,-339.4319,7.9075,955.9,False
747,-339.3596,7.8157,944.8,False
748,-339.2681,7.9283,958.4,False
749,-339.1623,7.8245,945.8,False
750,-339.0422,7.9136,956.6,False
751,-338.9067,7.6328,922.7,False
752,-338.7589,7.5400,911.4,False
753,-338.6092,7.3626,890.0,False
754,-338.4645,7.2725,879.1,False
755,-338.3314,7.1820,868.2,False
756,-338.2296,6.9684,842.3,False
757,-338.1543,6.9405,839.0,False
758,-338.1044,6.9612,841.5,False
759,-338.0855,7.0608,853.5,False
760,-338.0941,7.1972,870.0,False
761,-338.1409,7.3680,890.6,False
762,-338.2197,7.4672,902.6,False
763,-338.3171,7.6519,925.0,False
764,-338.4413,7.6549,925.3,False
765,-338.5731,7.7272,934.1,False
766,-338.7147,7.7912,941.8,False
767,-338.8742,7.9456,960.5,False
768,-339.0375,8.2202,993.7,False
769,-339.2005,8.2527,997.6,False
770,-339.3557,8.4438,1020.7,False
771,-339.5023,8.4781,1024.8,False
772,-339.6456,8.5021,1027.7,False
773,-339.7850,8.6986,1051.5,False
774,-339.9091,8.8494,1069.7,False
775,-340.0160,8.9762,1085.0,False
776,-340.1097,8.9462,1081.4,False
777,-340.1847,9.0985,1099.8,False
778,-340.2350,8.9650,1083.7,False
779,-340.2684,8.9129,1077.4,False
780,-340.2881,8.9861,1086.2,False
781,-340.2908,8.9053,1076.5,False
782,-340.2729,8.9529,1082.2,False
783,-340.2430,8.9379,1080.4,False
784,-340.1899,8.7601,1058.9,False
785,-340.1138,8.6890,1050.3,False
786,-340.0160,8.5601,1034.8,False
787,-339.9055,8.4670,1023.5,False
788,-339.7850,8.1357,983.4,False
789,-339.6585,7.9730,963.8,False
790,-339.5321,7.7136,932.4,False
791,-339.4152,7.5645,914.4,False
792,-339.3102,7.5314,910.4,False
793,-339.2038,7.2533,876.8,False
794,-339.1018,7.0712,854.8,False
795,-339.0021,6.9611,841.5,False
796,-338.9034,6.7232,812.7,False
797,-338.8196,6.7311,813.7,False
798,-338.7368,6.5318,789.6,False
799,-338.6541,6.3888,772.3,False
800,-338.5730,6.3568,768.4,False
801,-338.5052,6.4290,777.1,False
802,-338.4511,6.5058,786.4,False
803,-338.4070,6.4555,780.3,False
804,-338.3745,6.4079,774.6,False
805,-338.3566,6.5344,789.9,False
806,-338.3554,6.4721,782.3,False
807,-338.3636,6.4417,778.7,False
808,-338.3642,6.4269,776.9,False
809,-338.3751,6.2833,759.5,False
810,-338.4045,6.3427,766.7,False
811,-338.4440,6.3537,768.0,False
812,-338.4899,6.2851,759.8,False
813,-338.5471,6.1954,748.9,False
814,-338.6135,6.2938,760.8,False
815,-338.6892,6.2866,759.9,False
816,-338.7740,6.3439,766.9,False
817,-338.8553,6.4436,778.9,False
818,-338.9298,6.4786,783.1,False
819,-339.0074,6.6159,799.7,False
820,-339.0765,6.7504,816.0,False
821,-339.1360,6.7384,814.5,False
822,-339.1870,6.8175,824.1,False
823,-339.2300,6.9141,835.8,False
824,-339.2660,6.9731,842.9,False
825,-339.2854,7.1249,861.3,False
826,-339.2922,7.1323,862.2,False
827,-339.2850,7.2107,871.6,False
828,-339.2659,7.2703,878.8,False
829,-339.2174,7.3607,889.8,False
830,-339.1525,7.1654,866.2,False
831,-339.0850,6.9186,836.3,False
832,-339.0174,6.8574,828.9,False
833,-338.9597,6.6068,798.6,False
834,-338.9175,6.6206,800.3,False
835,-338.8771,6.5250,788.7,False
836,-338.8543,6.4881,784.3,False
837,-338.8459,6.4100,774.8,False
838,-338.8598,6.4759,782.8,False
839,-338.8895,6.5926,796.9,False
840,-338.9276,6.7638,817.6,False
841,-338.9620,6.7771,819.2,False
842,-338.9953,6.7412,814.9,False
843,-339.0372,6.7650,817.8,False
844,-339.0905,6.8685,830.3,False
845,-339.1374,6.8896,832.8,False
846,-339.1769,6.9561,840.9,False
847,-339.2095,7.0573,853.1,False
848,-339.2360,7.2136,872.0,False
849,-339.2652,7.1960,869.9,False
850,-339.2986,7.2328,874.3,False
851,-339.3361,7.3015,882.6,False
852,-339.3790,7.4118,895.9,False
853,-339.4144,7.4399,899.3,False
854,-339.4489,7.3556,889.2,False
855,-339.4933,7.4762,903.7,False
856,-339.5407,7.6822,928.6,False
857,-339.6016,7.7137,932.4,False
858,-339.6781,7.8909,953.9,False
859,-339.7655,8.0049,967.6,False
860,-339.8626,8.0897,977.9,False
861,-339.9665,8.3707,1011.9,False
862,-340.0784,8.3786,1012.8,False
863,-340.1884,8.4315,1019.2,False
864,-340.2900,8.6653,1047.5,False
865,-340.3819,8.7664,1059.7,False
866,-340.4586,8.9955,1087.4,False
867,-340.5194,9.0651,1095.8,False
868,-340.5595,9.1308,1103.7,False
869,-340.5751,9.0737,1096.8,False
870,-340.5679,8.9452,1081.3,False
871,-340.5345,8.7945,1063.1,False
872,-340.4788,8.6487,1045.5,False
873,-340.4076,8.6814,1049.4,False
874,-340.3175,8.6032,1040.0,False
875,-340.2014,8.5575,1034.4,False
876,-340.0651,8.5828,1037.5,False
877,-339.9164,8.5642,1035.2,False
878,-339.7499,8.3675,1011.5,False
879,-339.5810,8.1042,979.6,False
880,-339.4180,8.0251,970.1,False
881,-339.2588,7.8927,954.1,False
882,-339.1079,7.7405,935.7,False
883,-338.9730,7.7452,936.2,False
884,-338.8467,7.6497,924.7,False
885,-338.7252,7.5638,914.3,False
886,-338.6298,7.5321,910.5,False
887,-338.5558,7.3693,890.8,False
888,-338.5001,7.4535,901.0,False
889,-338.4578,7.5793,916.2,False
890,-338.4280,7.5077,907.5,False
891,-338.4199,7.2259,873.5,False
892,-338.4327,7.3109,883.7,False
893,-338.4605,7.3756,891.6,False
894,-338.4951,7.4784,904.0,False
895,-338.5320,7.4487,900.4,False
896,-338.5645,7.4312,898.3,False
897,-338.5984,7.6477,924.5,False
898,-338.6154,7.5267,909.8,False
899,-338.6102,7.5524,912.9,False
900,-338.5818,7.5415,911.6,False
901,-338.5279,7.3723,891.2,False
902,-338.4549,7.1082,859.2,False
903,-338.3688,6.9036,834.5,False
904,-338.2609,6.7359,814.2,False
905,-338.1426,6.6537,804.3,False
906,-338.0226,6.6332,801.8,False
907,-337.9105,6.4002,773.7,False
908,-337.8072,6.2991,761.4,False
909,-337.7227,6.1678,745.6,False
910,-337.6627,6.1816,747.2,False
911,-337.6286,6.0592,732.4,False
912,-337.6200,6.1181,739.6,False
913,-337.6465,6.1198,739.8,False
914,-337.6981,6.2188,751.7,False
915,-337.7697,6.3093,762.7,False
916,-337.8767,6.5321,789.6,False
917,-338.0098,6.5719,794.4,False
918,-338.1652,6.7233,812.7,False
919,-338.3366,7.0192,848.5,False
920,-338.5142,7.1832,868.3,False
921,-338.7052,7.4138,896.2,False
922,-338.8995,7.5632,914.2,False
923,-339.0834,7.7296,934.4,False
924,-339.2491,7.8621,950.4,False
925,-339.3963,7.9517,961.2,False
926,-339.5243,8.0711,975.6,False
927,-339.6229,8.1886,989.8,False
928,-339.6920,8.3529,1009.7,False
929,-339.7398,8.3738,1012.2,False
930,-339.7521,8.1924,990.3,False
931,-339.7522,8.0848,977.3,False
932,-339.7169,8.1047,979.7,False
933,-339.6482,8.0273,970.3,False
934,-339.5566,7.9440,960.3,False
935,-339.4506,7.8060,943.6,False
936,-339.3285,7.7341,934.9,False
937,-339.1943,7.4801,904.2,False
938,-339.0527,7.2754,879.5,False
939,-338.9162,7.2071,871.2,False
940,-338.7794,7.1285,861.7,False
941,-338.6436,7.1044,858.8,False
942,-338.5184,6.9704,842.6,False
943,-338.4076,6.9411,839.0,False
944,-338.3287,6.7124,811.4,False
945,-338.2809,7.0960,857.8,False
946,-338.2599,7.0777,855.6,False
947,-338.2590,6.9764,843.3,False
948,-338.2753,7.0180,848.3,False
949,-338.2997,7.1094,859.4,False
950,-338.3348,7.1698,866.7,False
951,-338.3846,7.1736,867.1,False
952,-338.4425,7.2463,875.9,False
953,-338.5085,7.3546,889.0,False
954,-338.5794,7.1994,870.3,False
955,-338.6415,7.3371,886.9,False
956,-338.7019,7.4882,905.2,False
957,-338.7608,7.4522,900.8,False
958,-338.8248,7.4457,900.0,False
959,-338.8839,7.4493,900.5,False
960,-338.9318,7.3861,892.8,False
961,-338.9731,7.4295,898.1,False
962,-339.0075,7.4616,902.0,False
963,-339.0436,7.3318,886.3,False
964,-339.0873,7.3413,887.4,False
965,-339.1387,7.3187,884.7,False
966,-339.1865,7.3108,883.7,False
967,-339.2396,7.2432,875.6,False
968,-339.3128,7.3038,882.9,False
969,-339.3887,7.4331,898.5,False
970,-339.4621,7.5845,916.8,False
971,-339.5368,7.6477,924.5,False
972,-339.6180,7.7866,941.2,False
973,-339.6967,7.8815,952.7,False
974,-339.7592,7.6627,926.3,False
975,-339.7905,7.7558,937.5,False
976,-339.7959,7.6355,923.0,False
977,-339.7791,7.5838,916.7,False
978,-339.7276,7.5566,913.4,False
979,-339.6521,7.5750,915.7,False
980,-339.5577,7.3964,894.1,False
981,-339.4597,7.3726,891.2,False
982,-339.3510,7.2706,878.9,False
983,-339.2338,7.1324,862.2,False
984,-339.1168,7.0428,851.3,False
985,-339.0094,6.9714,842.7,False
986,-338.9120,6.9056,834.8,False
987,-338.8271,6.7556,816.6,False
988,-338.7668,6.6086,798.8,False
989,-338.7385,6.5726,794.5,False
990,-338.7469,6.6478,803.6,False
991,-338.7828,6.8300,825.6,False
992,-338.8423,6.6595,805.0,False
993,-338.9274,6.6977,809.6,False
994,-339.0352,6.7270,813.2,False
995,-339.1575,6.8861,832.4,False
996,-339.2834,6.9902,845.0,False
997,-339.4056,7.1467,863.9,False
998,-339.5253,7.2849,880.6,False
999,-339.6367,7.5814,916.4,False
1000,-339.7323,7.6555,925.4,False
1001,-339.8167,7.7734,939.6,False
1002,-339.8793,7.7829,940.8,False
1003,-339.9115,7.7675,938.9,False
1004,-339.9130,7.7433,936.0,False
1005,-339.8838,7.8169,944.9,False
1006,-339.8307,7.8630,950.5,False
1007,-339.7683,7.8209,945.4,False
1008,-339.6971,7.6798,928.3,False
1009,-339.6190,7.6619,926.2,False
1010,-339.5370,7.7205,933.3,False
1011,-339.4546,7.6289,922.2,False
1012,-339.3835,7.4302,898.2,False
1013,-339.3269,7.2699,878.8,False
1014,-339.2740,7.3151,884.2,False
1015,-339.2310,7.2050,870.9,False
1016,-339.1948,7.1803,868.0,False
1017,-339.1652,7.1655,866.2,False
1018,-339.1378,7.2480,876.1,False
1019,-339.1029,7.1665,866.3,False
1020,-339.0709,7.3224,885.1,False
1021,-339.0504,7.3675,890.6,False
1022,-339.0266,7.3753,891.5,False
1023,-339.0046,7.4191,896.8,False
1024,-338.9830,7.4834,904.6,False
1025,-338.9580,7.3383,887.1,False
1026,-338.9426,7.2816,880.2,False
1027,-338.9422,7.3033,882.8,False
1028,-338.9529,7.1684,866.5,False
1029,-338.9768,7.2844,880.5,False
1030,-339.0092,7.2802,880.0,False
1031,-339.0562,7.2112,871.7,False
1032,-339.1075,7.2861,880.7,False
1033,-339.1766,7.1716,866.9,False
1034,-339.2589,7.2569,877.2,False
1035,-339.3349,7.3234,885.3,False
1036,-339.4142,7.3765,891.7,False
1037,-339.4966,7.5504,912.7,False
1038,-339.5763,7.6522,925.0,False
1039,-339.6459,7.7033,931.2,False
1040,-339.6932,7.7322,934.7,False
1041,-339.7198,7.5655,914.5,False
1042,-339.7186,7.4721,903.2,False
1043,-339.6947,7.4115,895.9,False
1044,-339.6581,7.3228,885.2,False
1045,-339.6084,7.1939,869.6,False
1046,-339.5441,7.3801,892.1,False
1047,-339.4812,7.1238,861.1,False
1048,-339.4115,7.0986,858.1,False
1049,-339.3525,7.0524,852.5,False
1050,-339.3096,6.9463,839.7,False
1051,-339.2859,7.0928,857.4,False
1052,-339.2729,7.0489,852.1,False
1053,-339.2748,7.2902,881.2,False
1054,-339.2946,7.3126,884.0,False
1055,-339.3233,7.3156,884.3,False
1056,-339.3691,7.5253,909.7,False
1057,-339.4234,7.5671,914.7,False
1058,-339.4892,7.5367,911.0,False
1059,-339.5626,7.7067,931.6,False
1060,-339.6282,7.5180,908.8,False
1061,-339.6744,7.6146,920.5,False
1062,-339.7084,7.7863,941.2,False
1063,-339.7258,7.7379,935.4,False
1064,-339.7281,7.7939,942.1,False
1065,-339.7126,7.8503,948.9,False
1066,-339.6763,7.6705,927.2,False
1067,-339.6255,7.8489,948.8,False
1068,-339.5610,7.7128,932.3,False
1069,-339.4881,7.7353,935.0,False
1070,-339.4040,7.4417,899.6,False
1071,-339.3094,7.3197,884.8,False
1072,-339.2050,7.3395,887.2,False
1073,-339.0953,7.3130,884.0,False
1074,-338.9901,7.0453,851.6,False
1075,-338.8848,6.9633,841.7,False
1076,-338.7838,6.9285,837.5,False
1077,-338.6892,6.9150,835.9,False
1078,-338.5970,6.8535,828.5,False
1079,-338.5157,6.8019,822.2,False
1080,-338.4352,6.9125,835.6,False
1081,-338.3426,6.9310,837.8,False
1082,-338.2448,6.8612,829.4,False
1083,-338.1577,6.7368,814.4,False
1084,-338.0744,6.5560,792.5,False
1085,-337.9990,6.3571,768.5,False
1086,-337.9331,6.4703,782.1,False
1087,-337.8913,6.4483,779.5,False
1088,-337.8646,6.4410,778.6,False
1089,-337.8423,6.3643,769.3,False
1090,-337.8344,6.4366,778.1,False
1091,-337.8400,6.5416,790.7,False
1092,-337.8685,6.6680,806.0,False
1093,-337.9142,6.8551,828.6,False
1094,-337.9650,6.9124,835.6,False
1095,-338.0178,7.0608,853.5,False
1096,-338.0743,7.2385,875.0,False
1097,-338.1404,7.2860,880.7,False
1098,-338.2043,7.2518,876.6,False
1099,-338.2723,7.2632,878.0,False
1100,-338.3557,7.2182,872.5,False
1101,-338.4440,7.1728,867.1,False
1102,-338.5413,7.4402,899.4,False
1103,-338.6306,7.6872,929.2,False
1104,-338.7203,7.8435,948.1,False
1105,-338.8054,7.9828,965.0,False
1106,-338.8844,8.1608,986.5,False
1107,-338.9562,8.1581,986.2,False
1108,-339.0197,8.2950,1002.7,False
1109,-339.0725,8.2282,994.6,False
1110,-339.1124,8.2920,1002.3,False
1111,-339.1399,8.2598,998.5,False
1112,-339.1516,8.3795,1012.9,False
1113,-339.1566,8.3870,1013.8,False
1114,-339.1573,8.3025,1003.6,False
1115,-339.1602,8.4200,1017.8,False
1116,-339.1660,8.4203,1017.9,False
1117,-339.1750,8.2666,999.3,False
1118,-339.1825,8.2599,998.5,False
1119,-339.1790,8.2719,999.9,False
1120,-339.1685,8.2741,1000.2,False
1121,-339.1488,8.0855,977.4,False
1122,-339.1297,8.0582,974.1,False
1123,-339.1142,8.0455,972.5,False
1124,-339.0989,8.0740,976.0,False
1125,-339.0710,8.1668,987.2,False
1126,-339.0381,8.2183,993.4,False
1127,-339.0041,8.0813,976.9,False
1128,-338.9697,8.0959,978.6,False
1129,-338.9279,7.8699,951.3,False
1130,-338.8848,7.9323,958.9,False
1131,-338.8494,7.8484,948.7,False
1132,-338.8341,7.7486,936.6,False
1133,-338.8390,7.6994,930.7,False
1134,-338.8552,7.6400,923.5,False
1135,-338.8896,7.6651,926.6,False
1136,-338.9395,7.8850,953.1,False
1137,-339.0056,8.0075,968.0,False
1138,-339.0832,8.0201,969.5,False
1139,-339.1693,8.2178,993.4,False
1140,-339.2538,8.2244,994.2,False
1141,-339.3460,8.4062,1016.1,False
1142,-339.4326,8.5659,1035.5,False
1143,-339.5055,8.6632,1047.2,False
1144,-339.5559,8.6343,1043.7,False
1145,-339.5943,8.5641,1035.2,False
1146,-339.5987,8.6660,1047.6,False
1147,-339.5714,8.4983,1027.3,False
1148,-339.5186,8.4879,1026.0,False
1149,-339.4405,8.3120,1004.8,False
1150,-339.3416,8.3294,1006.9,False
1151,-339.2230,8.3923,1014.5,False
1152,-339.0884,8.5379,1032.1,False
1153,-338.9429,8.4366,1019.8,False
1154,-338.7913,8.2390,995.9,False
1155,-338.6397,8.2545,997.8,False
1156,-338.4858,7.8982,954.7,False
1157,-338.3432,7.8068,943.7,False
1158,-338.2089,7.8305,946.6,False
1159,-338.0948,7.7498,936.8,False
1160,-337.9991,7.5823,916.5,False
1161,-337.9210,7.6274,922.0,False
1162,-337.8596,7.5009,906.7,False
1163,-337.8128,7.4838,904.6,False
1164,-337.7773,7.5241,909.5,False
1165,-337.7635,7.5949,918.1,False
1166,-337.7685,7.5332,910.6,False
1167,-337.7847,7.6010,918.8,False
1168,-337.8116,7.5836,916.7,False
1169,-337.8456,7.5341,910.7,False
1170,-337.8851,7.6709,927.3,False
1171,-337.9310,7.5463,912.2,False
1172,-337.9807,7.7397,935.6,False
1173,-338.0324,7.7033,931.2,False
1174,-338.0908,7.7804,940.5,False
1175,-338.1550,8.0576,974.0,False
1176,-338.2265,7.9576,961.9,False
1177,-338.3043,8.1471,984.8,False
1178,-338.3795,8.1089,980.2,False
1179,-338.4448,7.9778,964.4,False
1180,-338.4949,8.0812,976.9,False
1181,-338.5375,8.1631,986.8,False
1182,-338.5775,8.2298,994.8,False
1183,-338.6119,8.2155,993.1,False
1184,-338.6324,8.2978,1003.0,False
1185,-338.6418,8.3290,1006.8,False
1186,-338.6451,8.3063,1004.1,False
1187,-338.6334,8.3271,1006.6,False
1188,-338.6114,8.3767,1012.6,False
1189,-338.5765,8.4397,1020.2,False
1190,-338.5279,8.3483,1009.2,False
1191,-338.4655,8.4399,1020.2,False
1192,-338.3935,8.4863,1025.8,False
1193,-338.3174,8.3081,1004.3,False
1194,-338.2455,8.1345,983.3,False
1195,-338.1811,8.0616,974.5,False
1196,-338.1237,8.0139,968.7,False
1197,-338.0628,7.9786,964.5,False
1198,-337.9972,7.9124,956.5,False
1199,-337.9343,7.8857,953.2,False
1200,-337.8813,7.7661,938.8,False
1201,-337.8383,7.7895,941.6,False
1202,-337.8057,7.7703,939.3,False
1203,-337.7887,7.7651,938.6,False
1204,-337.7847,7.6930,929.9,False
1205,-337.7820,7.5248,909.6,False
1206,-337.7846,7.5444,912.0,False
1207,-337.7792,7.7099,932.0,False
1208,-337.7675,7.6712,927.3,False
1209,-337.7574,7.6335,922.7,False
1210,-337.7618,7.7660,938.8,False
1211,-337.7798,7.8053,943.5,False
1212,-337.8116,7.9473,960.7,False
1213,-337.8588,7.9314,958.7,False
1214,-337.9231,8.1234,982.0,False
1215,-337.9955,8.0081,968.0,False
1216,-338.0831,8.0335,971.1,False
1217,-338.1801,8.0808,976.8,False
1218,-338.2822,8.2678,999.4,False
1219,-338.3873,8.2172,993.3,False
1220,-338.4983,8.2956,1002.8,False
1221,-338.6123,8.5072,1028.4,False
1222,-338.7236,8.5515,1033.7,False
1223,-338.8353,8.7021,1051.9,False
1224,-338.9354,8.7434,1056.9,False
1225,-339.0170,8.7907,1062.6,False
1226,-339.0797,8.7916,1062.7,False
1227,-339.1219,8.7001,1051.7,False
1228,-339.1573,8.5452,1032.9,False
1229,-339.1807,8.8268,1067.0,False
1230,-339.1892,8.6655,1047.5,False
1231,-339.1796,8.5881,1038.1,False
1232,-339.1499,8.2705,999.7,False
1233,-339.1102,8.3811,1013.1,False
1234,-339.0723,8.2925,1002.4,False
1235,-339.0275,8.1108,980.4,False
1236,-338.9783,8.0237,969.9,False
1237,-338.9312,7.8786,952.4,False
1238,-338.8898,7.8449,948.3,False
1239,-338.8612,7.7673,938.9,False
1240,-338.8348,7.6261,921.9,False
1241,-338.8115,7.6697,927.1,False
1242,-338.7988,7.6897,929.5,False
1243,-338.7956,7.5527,913.0,False
1244,-338.7946,7.6415,923.7,False
1245,-338.7894,7.5595,913.8,False
1246,-338.7881,7.6204,921.2,False
1247,-338.7789,7.7164,932.8,False
1248,-338.7754,7.6248,921.7,False
1249,-338.7766,7.6941,930.1,False
1250,-338.7751,7.7372,935.3,False
1251,-338.7783,7.7872,941.3,False
1252,-338.7736,7.6136,920.3,False
1253,-338.7598,7.6099,919.9,False
1254,-338.7487,7.6911,929.7,False
1255,-338.7344,7.7295,934.3,False
1256,-338.7198,7.6236,921.5,False
1257,-338.7163,7.5819,916.5,False
1258,-338.7034,7.7086,931.8,False
1259,-338.6816,7.6946,930.1,False
1260,-338.6603,7.6828,928.7,False
1261,-338.6439,7.5980,918.4,False
1262,-338.6277,7.4733,903.4,False
1263,-338.6035,7.4503,900.6,False
1264,-338.5763,7.3657,890.4,False
1265,-338.5501,7.3704,890.9,False
1266,-338.5248,7.4373,899.0,False
1267,-338.5051,7.4031,894.9,False
1268,-338.4943,7.2911,881.4,False
1269,-338.4817,7.2618,877.8,False
1270,-338.4601,7.3234,885.3,False
1271,-338.4319,7.2451,875.8,False
1272,-338.3922,7.3335,886.5,False
1273,-338.3550,7.4889,905.3,False
1274,-338.3181,7.4961,906.1,False
1275,-338.2736,7.4670,902.6,False
1276,-338.2261,7.5985,918.5,False
1277,-338.1888,7.4432,899.7,False
1278,-338.1573,7.5122,908.1,False
1279,-338.1385,7.3699,890.9,False
1280,-338.1288,7.4264,897.7,False
1281,-338.1251,7.4932,905.8,False
1282,-338.1361,7.4907,905.5,False
1283,-338.1703,7.4710,903.1,False
1284,-338.2247,7.6595,925.9,False
1285,-338.2939,7.5886,917.3,False
1286,-338.3804,7.6553,925.4,False
1287,-338.4795,7.8564,949.7,False
1288,-338.5810,7.8842,953.0,False
1289,-338.6862,7.9980,966.8,False
1290,-338.7874,8.2701,999.7,False
1291,-338.8927,8.3309,1007.0,False
1292,-339.0030,8.4157,1017.3,False
1293,-339.1073,8.5924,1038.7,False
1294,-339.1981,8.6500,1045.6,False
1295,-339.2710,8.6758,1048.7,False
1296,-339.3240,8.5850,1037.8,False
1297,-339.3499,8.6352,1043.8,False
1298,-339.3495,8.7110,1053.0,False
1299,-339.3337,8.7391,1056.4,False
1300,-339.3106,8.6059,1040.3,False
1301,-339.2689,8.5446,1032.9,False
1302,-339.2200,8.5396,1032.3,False
1303,-339.1640,8.2999,1003.3,False
1304,-339.1036,8.3449,1008.7,False
1305,-339.0468,8.2122,992.7,False
1306,-338.9869,8.1038,979.6,False
1307,-338.9260,8.3360,1007.7,False
1308,-338.8759,8.2933,1002.5,False
1309,-338.8257,8.3298,1006.9,False
1310,-338.7606,8.1273,982.4,False
1311,-338.6890,8.0285,970.5,False
1312,-338.6157,7.9547,961.6,False
1313,-338.5338,7.9451,960.4,False
1314,-338.4518,7.9301,958.6,False
1315,-338.3654,7.7636,938.5,False
1316,-338.2798,7.6924,929.9,False
1317,-338.2027,7.5756,915.7,False
1318,-338.1282,7.6897,929.5,False
1319,-338.0552,7.6985,930.6,False
1320,-337.9894,7.7524,937.1,False
1321,-337.9287,7.8750,951.9,False
1322,-337.8759,7.8947,954.3,False
1323,-337.8382,7.7799,940.4,False
1324,-337.8053,8.1120,980.6,False
1325,-337.7805,8.0926,978.2,False
1326,-337.7627,8.0849,977.3,False
1327,-337.7510,8.2121,992.7,False
1328,-337.7463,8.2257,994.3,False
1329,-337.7538,8.1634,986.8,False
1330,-337.7648,8.2477,997.0,False
1331,-337.7890,8.3140,1005.0,False
1332,-337.8183,8.2669,999.3,False
1333,-337.8613,8.5196,1029.9,False
1334,-337.9165,8.5331,1031.5,False
1335,-337.9753,8.3698,1011.7,False
1336,-338.0510,8.4648,1023.2,False
1337,-338.1263,8.6615,1047.0,False
1338,-338.1948,8.8765,1073.0,False
1339,-338.2570,8.9033,1076.2,False
1340,-338.3224,8.8785,1073.2,False
1341,-338.3857,8.8469,1069.4,False
1342,-338.4336,8.8518,1070.0,False
1343,-338.4630,8.9541,1082.4,False
1344,-338.4705,8.7936,1063.0,False
1345,-338.4671,8.7792,1061.2,False
1346,-338.4506,8.9390,1080.5,False
1347,-338.4137,8.8582,1070.8,False
1348,-338.3604,8.7398,1056.5,False
1349,-338.3041,8.6727,1048.4,False
1350,-338.2443,8.8418,1068.8,False
1351,-338.1665,8.7734,1060.5,False
1352,-338.0814,8.7966,1063.3,False
1353,-337.9892,8.6774,1048.9,False
1354,-337.8972,8.5021,1027.7,False
1355,-337.8037,8.4204,1017.9,False
1356,-337.7166,8.2220,993.9,False
1357,-337.6321,8.0925,978.2,False
1358,-337.5581,8.0157,968.9,False
1359,-337.4982,7.9123,956.4,False
1360,-337.4536,7.8880,953.5,False
1361,-337.4231,7.6974,930.5,False
1362,-337.4184,7.7294,934.3,False
1363,-337.4214,7.7258,933.9,False
1364,-337.4343,7.6798,928.3,False
1365,-337.4578,7.7321,934.7,False
1366,-337.4947,7.9029,955.3,False
1367,-337.5451,7.9344,959.1,False
1368,-337.6056,8.1155,981.0,False
1369,-337.6681,8.2702,999.7,False
1370,-337.7270,8.3050,1003.9,False
1371,-337.7885,8.0946,978.5,False
1372,-337.8453,8.0799,976.7,False
1373,-337.8924,8.1493,985.1,False
1374,-337.9293,8.3305,1007.0,False
1375,-337.9575,8.5234,1030.3,False
1376,-337.9670,8.2750,1000.3,False
1377,-337.9526,8.2587,998.3,False
1378,-337.9218,8.0137,968.7,False
1379,-337.8716,7.9198,957.3,False
1380,-337.8165,7.8700,951.3,False
1381,-337.7419,7.6313,922.5,False
1382,-337.6635,7.5523,912.9,False
1383,-337.5774,7.4836,904.6,False
1384,-337.4897,7.3931,893.7,False
1385,-337.4182,7.2840,880.5,False
1386,-337.3733,7.1506,864.4,False
1387,-337.3491,7.0496,852.2,False
1388,-337.3478,6.9624,841.6,False
1389,-337.3768,7.0956,857.7,False
1390,-337.4327,7.2003,870.4,False
1391,-337.5211,7.3527,888.8,False
1392,-337.6249,7.3211,885.0,False
1393,-337.7551,7.3466,888.1,False
1394,-337.9006,7.4962,906.1,False
1395,-338.0570,7.7813,940.6,False
1396,-338.2354,7.9730,963.8,False
1397,-338.4192,8.3594,1010.5,False
1398,-338.5994,8.3872,1013.8,False
1399,-338.7549,8.6231,1042.4,False
1400,-338.9001,8.8454,1069.2,False
1401,-339.0291,9.2186,1114.4,False
1402,-339.1421,9.4338,1140.4,False
1403,-339.2289,9.5525,1154.7,False
1404,-339.2831,9.5630,1156.0,False
1405,-339.2990,9.6179,1162.6,False
1406,-339.3008,9.7015,1172.7,False
1407,-339.2788,9.5876,1159.0,False
1408,-339.2301,9.4194,1138.6,False
1409,-339.1645,9.0983,1099.8,False
1410,-339.0871,8.9853,1086.1,False
1411,-338.9870,8.9600,1083.1,False
1412,-338.8564,8.8305,1067.4,False
1413,-338.7186,8.7087,1052.7,False
1414,-338.5661,8.6495,1045.6,False
